text,label,source
The RFS system should be able to easily interface with the BDW environment  in order to load the data. \95	7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process  every year. The data will be as of October month-end. 	Test files (7) shall be loaded up to 5 times throughout the year  from the BDW.,O,promise_exp
'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',PE,NICE
'The user shall select to save the preferred repair facility ratings.',FR,NICE
'IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.',L,NICE
The system search feature should support the use of regular expressions in search.,FR,promise_exp
Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section including the clinical site name the department/section for the lab the class instructor day and time of lab and contact information.,FR,dcai24
'The product shall notify building personnel of equipment transport requests.',FR,NICE
The system shall be intuitive and self explanatory.,US,promise_exp
It should be possible for a service profile to be associated with each identity within a CPN subscription.,O,dcai24
shall be able to stream purchased movie via Windows Media Player for up to 2 days aftere purchase date.,FR,dcai24
Izogn Administrator must be able to add new products to the website within 2 minutes.,PE,promise_exp
The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.,US,promise_exp
"Access rights may be associated with the metadata relating to an individual object, i.e. the object may be embargoed, with limited internal staff access being available to metadata.",SE,dcai24
The system shall notify the user about any changes made to the order.,FR,promise_exp
'The System shall not require additional third party licenses resulting in royalty fees.',O,NICE
'The Disputes application shall ensure that only authorized users are allowed to logon to the application.',SE,NICE
The system should be able to scale up to 500 concurrent users (if there is a need in the future) by installing additional hardware components.,SC,promise_exp
'The audit report shall be displayed to the user.',FR,NICE
The GUI will have a chat window displaying questions sent to the system and responses from the API.,FR,dcai24
The system must authenticate users prior to accessing an application or data.,SE,dcai24
The Disputes System must provide Search functionality. The search method must include the ability to search by (1) the dispute case number (2) the merchant account number (3) the cardmember account number and (4) the issuer number. In addition to the above criteria the search functionality must further allow the user to limit the results of the search by a date range the type of dispute (ticket retrieval request or chargeback notification) the case status (open closed or all) and the dispute reason code.,FR,dcai24
'shall be able to stream purchased movie via Windows Media Player for up to 2 days aftere purchase date.',FR,NICE
Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study,FR,promise_exp
'The audit report shall be available to other adjusters at later points in time.',FR,NICE
'The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.',L,NICE
The product shall be able to process 10 000 transactions per hour within two years of its launch. This number will increase to 20 000 by Release 2.,SC,dcai24
"when User clicks on link to Walking Tour, application should respond with walking tour page",FR,dcai24
'The website shall prevent its data from being corrupted when incorrect data is entered in.',FT,NICE
'The product shall free of computer viruses.',SE,NICE
"Access to the DUAP system shall be limited to users
 authorized by MDOT.",SE,dcai24
The system shall be easy to use by the Program Administrators/Nursing Staff Members.,US,promise_exp
The system shall utilize HTTPS communication to ensure data confidentiality.,SE,promise_exp
The RFS system should be available 24/7  especially during the budgeting period. The RFS system shall be available 90% of the time all year  and 98% during the budgeting period. 2% of the time  the system will become available within 1 hour of the time that the situation is reported.,A,promise_exp
'The product shall display a map of the company building showing conference room locations.',FR,NICE
For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,O,promise_exp
"All users should be able to navigate using the sub navigation icons to access the Catalogue PDF, 360 videos, and to contact a rep representative",FR,dcai24
The administrator shall have the ability to edit a userâ€™s system access properties.,SE,dcai24
A simple verification of name and address from reliable identification documents (driver's license for example) suffices to meet the requirement.,SE,dcai24
Any interface between a user and the automated system shall have a maximum response time of 5 seconds unless noted by an exception below.,PE,dcai24
The product shall be able to support multiple remote users,SC,promise_exp
Every registered user will have access to the product s support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,US,dcai24
Mobile application - Search by specific dish DESC: A user should be able to select a specific dish in a given list as input. The result is displayed in a map view by default.,FR,dcai24
The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.,O,promise_exp
The product shall adhere to the corporate online availability schedule. The application is brought down only within 98% of the scheduled outages per the availability schedule.,A,dcai24
"The system shall will also, for each control unit in the system, produce a table of the returned â€˜one-way hash functionâ€™ (Message Digest) values, of each of the â€˜Control Unit Non-Volatile Memoryâ€™ items, The returned â€˜Message Digestâ€™ values shall will be stored as hexadecimal characters, The appropriate â€˜Message Digestâ€™ table shall will be maintained in non-volatile memory in each system control unit.",SE,dcai24
When applicable a Security Domain shall Verify the load file data block signature when requested by the OPEN.,SE,dcai24
'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',FR,NICE
'The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database',O,NICE
The system should need to be entirely self-supporting since the users would be using it only to register courses.,US,promise_exp
"NCAR Gatekeeper password policies will be governed by the NCAR Gatekeeper tools and policies, Enforcement of these policies and procedures will NOT be enforced through the GridBGC portal.",SE,dcai24
The current day is indicated on the calendar.,FR,dcai24
'An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.',US,NICE
'The recycled parts audit report shall be returned to the user within 10 seconds. The audit report shall be returned within 10 seconds.',PE,NICE
'The website shall not be offensive to religious or ethnic groups.',LF,NICE
The system shall allow modification of the display.,FR,promise_exp
The system must be intuitive and simple in the way it displays all relevant data and relationships.,US,promise_exp
All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.,L,promise_exp
The campus map shall have a pause/resume button. The pause and resume button will allow the user to scroll and select other buildings without being interrupted by the automatic search and announce feature.,LF,promise_exp
'The product must support Internet Explorer 5.5 and above.',PO,NICE
"The main menu contains a launcher to the Student handbook-app, only if the Dutch language is selected.3.1.8",FR,dcai24
The product must be able to interface with various email servers. The product shall be able to send email.,O,promise_exp
The system will notify affected parties when changes occur affecting classes including but not limited to class cancellations class section detail changes and changes to class offerings for a given quarter.,FR,dcai24
When a shot is marked as a hit the product shall simulate the sound of a shot hitting its target.,LF,dcai24
The product will be available for licensing as a one-server two-five servers or five-or-more servers license.,O,dcai24
We must be able to interface with the following browsers: IE 5.X  6.0  Netscape 6.x  7.x  8.x and Firefox 1.0.,O,promise_exp
The system shall allow the user to view their schedule.,FR,promise_exp
The system will fully function in major browsers.,PO,promise_exp
The product will require collaboration with a database management system (DBMS). The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,O,dcai24
'The product should be able to be used by 90% of novice users on the Internet.',US,NICE
"when user clicks on link to map sites from the home page, application should respond with a campus map with all the historical sites placed on it",FR,dcai24
When forwarding packets from the customer network to the WAN interface the CNG shall manage a number of queues corresponding to the different priorities detected in the classification phase for each packet processed.,PE,dcai24
"This is especially important where the information is contained in email, faxes or other documents which may contain a mixture of confidential and non-confidential information.",SE,dcai24
'The product must work with most database management systems (DBMS) on the market whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',O,NICE
The system shall allow a text search that users may use to find mail messages.,FR,promise_exp
The product must support Mozilla Firefox 1.0 and above.,O,promise_exp
'The System shall be able to automatically backup business data and restore them on demand.',FT,NICE
The product shall use a standard navigation menu familiar to most web users.,US,promise_exp
The product shall interface with the ChoiceParts system once per day at approximately 1,O,dcai24
The product will notify employees of meeting invitations.,FR,promise_exp
The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.,FR,promise_exp
The product shall synchronize with the office system every hour.,PE,promise_exp
Only authorized users shall have access to students personal information.,SE,dcai24
'The system shall interface with the student master server.',O,NICE
The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.,O,promise_exp
The Application Provider is responsible for Working with the Card Issuer to load generated keys into the Application Provider's Security Domain,SE,dcai24
"Texts sent to that number will be sent to the API, then the system will reply to the user with the answer as another text message.",FR,dcai24
'The product shall record the transportation status of equipment reserved.',FR,NICE
The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player's ships which had not been previously marked as sunk.',FR,NICE
The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.,FR,promise_exp
'2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.',US,NICE
The authentication method is configurable by the System Administrator.,SE,dcai24
The product s Look and Feel shall be able to incorporate aspects of the customer s organization such as logo branding and identity,LF,dcai24
 The system shall allow the user to modify the location preference set of an already submitted meeting response.,FR,promise_exp
'If projected the data must be readable. On a 10x10 projection screen 90% of viewers must be able to read Event / Activity data from a viewing distance of 30',LF,NICE
The system shall interface with the student master server.,O,promise_exp
The product shall be able to display calendar dates and times according to the user\92s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,US,promise_exp
The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.,US,promise_exp
System shall let existing customers log into the website with their email address and password in under 5 seconds.,PE,promise_exp
The system shall display both the active and completed order history in the customer profile.,FR,promise_exp
Test environments should be built for the application to allow testing of the applications different functions.,MN,promise_exp
For estimators the product shall be able to be operated in a repair facility during dirty and noisy conditions.,O,dcai24
'system shall be able to handle all of the user requests/usage during business hours.',A,NICE
Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.,SE,promise_exp
The System shall utilize currently owned computer equipment.,O,promise_exp
The customerâ€™s web browser shall never display a customerâ€™s password. It shall always be echoed with special characters representing typed characters.,SE,dcai24
'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',MN,NICE
Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.,MN,promise_exp
The system shall interface with CampusConnect s central server,O,dcai24
'The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.',MN,NICE
'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',PE,NICE
The system shall authenticate users at the beginning each session.,FR,promise_exp
'Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.',FR,NICE
'Website must interface with the CyberSource API to process credit card transactions.',O,NICE
The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.,SC,promise_exp
The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.,FR,promise_exp
'The display shall have two regions: left 2/3 of the display is graphical right 1/3 of the display is a data table',LF,NICE
The system shall be available 99.5% of the time.,A,promise_exp
'The product shall have a consistent color scheme and fonts.',LF,NICE
"when user clicks on links to browse sites from home page, the system should respond with a list of links to all the sites by A-Z, sorted on site name",FR,dcai24
The product shall be based on web and has to be run from a web server.,O,promise_exp
The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.,PE,promise_exp
'An employee will be able to successfully use the product within a few minutes. After informally navigating the product for less than 15 minutes users shall be able to successfully setup meetings and reserve conference rooms.',US,NICE
The website shall not be offensive to religious or ethnic groups.,LF,promise_exp
The CNG Remote Management requires to manage a specific set of parameters. At least the following list of parameters shall be available: Customer Identification Physical Line Identification list of subscribed services CNG IP address.,FR,dcai24
The CNG shall support mechanisms for secure authentication and communication with the remote management system.,SE,dcai24
The product must be highly configurable for use with various database management systems for the end users. 80% of end users are able to integrate new database management systems with the product without changing the product\92s software code.,MN,dcai24
The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.,PE,promise_exp
The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.,SC,promise_exp
Only authorized users shall have access to students\92 personal information.,SE,promise_exp
'The current repair facility ratings shall be displayed to the user.',FR,NICE
The system shall allow user to select the product to configure.,FR,promise_exp
On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.,PE,promise_exp
"i) further reduced (by adding specific safeguards to the system or scaling back system functionality),",SE,dcai24
The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.,FR,promise_exp
Staff members shall be able to complete a set of tasks in a timely manner.,PE,promise_exp
The product shall retain the customer\92s buying preferences and information.,US,promise_exp
"The identity of all NPAC SMS system users, both individuals and remote machines, must be verified or authenticated to enter the system, and to access restricted data or transactions over the NPAC Administrative and NPAC SOA Low-Tech Interfaces.",SE,dcai24
'The product shall be able to be installed in the specified environment within 1 working day.',O,NICE
'Movies shall be encoded for 56k and 256k streams.',O,NICE
A Global Services Application shall Hold the Global Services application-related data securely,SE,dcai24
The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,PE,promise_exp
The product will function alongside server software on any operating system where the Java runtime can be installed.,O,promise_exp
The system shall generate an audit report based on the available recycled parts and the collision estimate.,FR,promise_exp
In case of managed services QoS rules applied by CNG shall be configurable by a remote management system.,PE,dcai24
Students added to a cohort shall be eligible for the cohort's Program of Study.',FR,NICE
Be intuitive even to first time users,LF,promise_exp
"A user identification is a unique, auditable representation of the user's identity within the system. The NPAC SMS requires all system users, both individuals and remote machines, to be uniquely identified to support individual accountability over the NPAC Administrative and NPAC SOA Low-tech Interfaces.",SE,dcai24
'The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.',PE,NICE
If the leads score falls within the high average score then it will be process by the ARA functionality.,FR,promise_exp
'The Disputes System must provide the ability to view existing dispute cases.',FR,NICE
All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available),US,promise_exp
'The system shall cater to 10 simultaneous users from 9am to 5pm.',A,NICE
Each team owner will need to use a username and password in order to be authenticated to reach the team owner s page,SE,dcai24
'The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.',FR,NICE
The font will be larger enough for easy reading.,FR,promise_exp
If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,FR,promise_exp
The website shall continue to operate if the payment gateway goes down.,FT,promise_exp
It is possible to navigate from a building on the campus to another building on the campus.,FR,dcai24
'A secondary database will be used to store historical statistics and data.',MN,NICE
The system shall interface with the faculty central server.,O,promise_exp
'The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.',LF,NICE
The system shall support the ability to perform a send only operation.,FR,promise_exp
The system shall provide a contractual agreement with an internet service provider for T3 access with 99.9999% availability.,A,promise_exp
The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,US,promise_exp
The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.,LF,promise_exp
The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts,FR,promise_exp
The system shall allow administrators to define negotiation rules for the organization.,FR,promise_exp
The product shall respond fast to keep up-to-date data in the display.,PE,promise_exp
It must store the most recent copy of information in its application data folder.,FR,promise_exp
System shall let customers register on the website as a \93pay as you go\94 user in under 5 minutes.,PE,promise_exp
No other actor should be able to view anotherâ€™s grades except an actor in the role of course administrator for the course towhich the grades belong.,SE,dcai24
'Movies can only be streamed if the customer has purchased a movie and is within the 2-day time period to stream the movie.',FR,NICE
The CPN should support a capability to ensure QoS and call prioritization for sessions originating or terminating in the H(e)NB.,PE,dcai24
The product shall make inactive players unavailable for selection from the list of players.,FR,promise_exp
The system shall protect private information in accordance with the organization\92s information policy.,SE,promise_exp
'The application shall match the color of the schema set forth by Department of Homeland Security',L,NICE
When forwarding packets from the WAN interface to the customer network the CNG shall perform one of the following three actions depending on the classification results: manage a number of queues corresponding to the different priorities detected in the classification phase for each packet processed send the packets to some internal buffers or simply drop the packet.,PE,dcai24
The system will notify affected parties for routine communication purposes including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.,FR,dcai24
The IP addresses where the transaction was made from will be logged.,SE,promise_exp
"after every user request, new maps are needed to be loaded",FR,dcai24
Mobile application - Search by price DESC: A user should be able to input a maximum and a minimum price range. The result is displayed in a list view by default.,FR,dcai24
System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.,PE,promise_exp
The system shall display detailed product categorization to the user.,FR,promise_exp
The system shall interface with CampusConnect's central server',O,NICE
': The product shall continue to operate during upgrade change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.',MN,NICE
"As the data being exchanged between machines does not contain any private information and is not capable of undermining the system integrity of the computers connected to the MultiMahjongServer, encryption and protection of data are not needed.",SE,dcai24
This security structure should be similar to the existing security approach in Pontis 4.x.,SE,dcai24
The leads washing functionality shall receive a period list of available reps from the enterprise system.,FR,promise_exp
The system shall be available for use between the hours of 8am and 6pm.,A,promise_exp
Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.,PE,promise_exp
'The product must be able to interface with any HTML browser. The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',LF,NICE
Rreports must be easy to generate. eports must be generated within one button click and exported within one button click (after selecting the report),US,dcai24
CNG shall be able to classify intra-LAN traffic that is simply bridged by the CNG itself within the CPN.,FR,dcai24
*agentMom shall support the ability to decrypt unicast message.,SE,dcai24
'A primary database will be used to store cached data for active users.',MN,NICE
 Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.,PE,promise_exp
'Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.',FR,NICE
The product shall be available 24 hours per day seven days per week.,A,dcai24
User for permission to use the location service .,FR,dcai24
The system shall be compatible with the Microsoft Windows Operating System.,O,promise_exp
When the hit results in sinking a ship the product shall mark the ship as sunk on the offensive grid of the offensive player.,FR,dcai24
The system shall color code events according to their variance from current time.,FR,promise_exp
'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',SC,NICE
'The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time the response time should not be more than 10 seconds.not be more than 10 seconds.',A,NICE
Movies shall be encoded and streamed via Windows Media Player 9.0.,O,promise_exp
'The product shall run on the existing hardware for all environments.',PO,NICE
'The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.',MN,NICE
A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.,US,promise_exp
The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database,O,promise_exp
NPAC SMS shall expect new key initiation to be requested on a per Service Provider application basis.,SE,dcai24
'The product will allow priviledged users to view meeting schedules in multiple reporting views.',FR,NICE
Every entry in the health record must be identified with the author and should not be made or signed by someone other than the author.,SE,dcai24
The product shall be supported using the corporate support center.,O,promise_exp
"Users shall be able to reach the 'add' , drop',  and 'trade player' pages with one click from the team owner's page.'",LF,NICE
The user shall easily locate instructions while using the product. User help can be found within 90% of the system.,US,dcai24
The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.,LF,promise_exp
The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.,SC,promise_exp
'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',PE,NICE
"In this case, user can add the items he/she likes to his cart by touching Ã¢â‚¬Å“Add to the cartÃ¢â‚¬Â_x009d_ button.",FR,dcai24
'The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.',A,NICE
'The Disputes application must conform to the legal requirements as specified by the Merchant Operating Regulations.',L,NICE
For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process a case activity will be generated. Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.,FR,dcai24
The CPN may support encrypted communication with remote access devices and the encrypted communication can be terminated either at the CNG or CND.,SE,dcai24
Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student including student ID student name phone number e-mail status (full time or part time) and program of study.,FR,dcai24
The NGN network QoS functions shall be possible to use to enhance the end-user experience.,PE,dcai24
The system shall be able to call the seller or buyer to schedule an appointment,FR,promise_exp
While streaming a movie buffering should only occur if there is latency in the user\92s connection.,PE,dcai24
"If there is a network issue, the chat window will display an error message.",FR,dcai24
The system shall notify customers of changes to its information policy.,SE,promise_exp
The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.,US,promise_exp
When a game is ended  the product shall notify the players that the game is ended.,FR,promise_exp
User location information should be deleted nightly via a cron job.,FR,dcai24
The interface must summarize the data in a fashion that\92s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface,LF,promise_exp
The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.,FR,promise_exp
The product shall be translated into foreign languages other than the target market countries languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market s language.,US,dcai24
The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.,US,promise_exp
The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.,US,promise_exp
The streaming server will support 50 simultaneous streaming connections.,SC,promise_exp
'The product shall be easy to use by Adjusters and Collision Estimators. 95% of Adjusters and Collision Estimators shall find the product easy to use.',US,NICE
